District Name,Block Name,Gram Panchayat Name
Kotputli-Behror,Kotputli,Koojota
Kotputli-Behror,Kotputli,Molahera
Kotputli-Behror,Kotputli,Nangal Panditpura
Kotputli-Behror,Kotputli,Nareda
Kotputli-Behror,Kotputli,Pawana Aheer
Kotputli-Behror,Kotputli,Raikaranpura
Kotputli-Behror,Kotputli,Shuklawas
Kotputli-Behror,Paota,Barnagar
Kotputli-Behror,Paota,Bhainslana
Kotputli-Behror,Paota,Bhankari
Kotputli-Behror,Paota,Bhonawas
Kotputli-Behror,Paota,Bhuchara
Kotputli-Behror,Paota,Bhuri Bharaj
Kotputli-Behror,Paota,Chobala
Kotputli-Behror,Paota,Dantil
Kotputli-Behror,Paota,Dwarika Pura
Kotputli-Behror,Paota,Fatehpura Khurd
Kotputli-Behror,Paota,Jodhpura
Kotputli-Behror,Paota,Karaudi
Kotputli-Behror,Paota,Karoli
Kotputli-Behror,Paota,Khelana
Kotputli-Behror,Paota,Lada Ka Bas
Kotputli-Behror,Paota,Mandha
Kotputli-Behror,Paota,Panchudala
Kotputli-Behror,Paota,Panditpura
Kotputli-Behror,Paota,Patharedi
Kotputli-Behror,Paota,Premnagar
Kotputli-Behror,Paota,Purushottampura
Kotputli-Behror,Paota,Rajnota
Kotputli-Behror,Paota,Sudarpura Dhadha
Kotputli-Behror,Paota,Sujatnagar
Kotputli-Behror,Paota,Taskola
Kotputli-Behror,Paota,Thikariya
Kotputli-Behror,Paota,Torda Gujran
Kotputli-Behror,Paota,Tulsi Pura
Kotputli-Behror,Paota,Veer Tajaji Nagar
Kotputli-Behror,Viratnagar,Amloda
Kotputli-Behror,Viratnagar,Antela
Kotputli-Behror,Viratnagar,Badodiya
Kotputli-Behror,Viratnagar,Bagawas Ahiran
Kotputli-Behror,Viratnagar,Bagawas Chorasi
Kotputli-Behror,Viratnagar,Bajrang Pura
Kotputli-Behror,Viratnagar,Beelwari
Kotputli-Behror,Viratnagar,Bhabroo
Kotputli-Behror,Viratnagar,Bhamod
Kotputli-Behror,Viratnagar,Chapra Khurd
Kotputli-Behror,Viratnagar,Chatarpura
Kotputli-Behror,Viratnagar,Chitholi
Kotputli-Behror,Viratnagar,Dhani Gaiskan
Kotputli-Behror,Viratnagar,Govindpura Dhabhai
Kotputli-Behror,Viratnagar,Gurjarpura
Kotputli-Behror,Viratnagar,Jai Singh Pura
Kotputli-Behror,Viratnagar,Jajaikalan
Kotputli-Behror,Viratnagar,Jawan Pura
Kotputli-Behror,Viratnagar,Jodhula
Kotputli-Behror,Viratnagar,Kairli
Kotputli-Behror,Viratnagar,Khatolai
Kotputli-Behror,Viratnagar,Kishanpura
Kotputli-Behror,Viratnagar,Kuhada
Kotputli-Behror,Viratnagar,Luhakana Kalan
Kotputli-Behror,Viratnagar,Med
Kotputli-Behror,Viratnagar,Navrangpura
Kotputli-Behror,Viratnagar,Paldi
Kotputli-Behror,Viratnagar,Papra
Kotputli-Behror,Viratnagar,Pura Wala
Kotputli-Behror,Viratnagar,Ram Pura
Kotputli-Behror,Viratnagar,Sothana
Kotputli-Behror,Viratnagar,Talwa
Kotputli-Behror,Viratnagar,Teori
Nagaur,Bherunda,Alniyawas
Nagaur,Bherunda,Bari Ghati
Nagaur,Bherunda,Bherunda
Nagaur,Bherunda,Bikharniya Kalan
Nagaur,Bherunda,Dhanipura
Nagaur,Bherunda,Dodiyana
Nagaur,Bherunda,Gol
Nagaur,Bherunda,Harsor
Nagaur,Bherunda,Kod
Nagaur,Bherunda,Ladpura
Nagaur,Bherunda,Mandal Jodha
Nagaur,Bherunda,Meora
Nagaur,Bherunda,Mori Kalan
Nagaur,Bherunda,Nathwara
Nagaur,Bherunda,Nimbari Kalan
Nagaur,Bherunda,Nimbola Biswa
Nagaur,Bherunda,Palri Kalan
Nagaur,Bherunda,Rajlota
Nagaur,Bherunda,Sathana Kalan
Nagaur,Bherunda,Soodwar
Nagaur,Bherunda,Tehla
Nagaur,Bherunda,Thanwala
Nagaur,Bherunda,Thata
Nagaur,Degana,Antroli Kalan
Nagaur,Degana,Bachhwari
Nagaur,Degana,Banwarla
Nagaur,Degana,Barna
Nagaur,Degana,Butati
Nagaur,Degana,Chanda Roon
Nagaur,Degana,Choliyas
Nagaur,Degana,Chosali
Nagaur,Degana,Chua
Nagaur,Degana,Chui
Nagaur,Degana,Daboli Meethi
Nagaur,Degana,Degana Gaon
Nagaur,Degana,Gonarda
Nagaur,Degana,Gundisar
Nagaur,Degana,Gunsali
Nagaur,Degana,Idwa
Nagaur,Degana,Jakhera
Nagaur,Degana,Jalsoo Khurd
Nagaur,Degana,Jalsoo Nanak
Nagaur,Degana,Kherwa
Nagaur,Degana,Khivtana
Nagaur,Degana,Khuri Kalan
Nagaur,Degana,Kirar
Nagaur,Degana,Kitalsar
Nagaur,Degana,Manjhee
Nagaur,Degana,Mogas
Nagaur,Degana,Nimbola Kalan
Nagaur,Degana,Paliyas
Nagaur,Degana,Poonas
Nagaur,Degana,Pundlota
Nagaur,Degana,Rajod
Nagaur,Degana,Sanjoo
Nagaur,Degana,Sarsanda
Nagaur,Degana,Sirasana
Nagaur,Degana,Tilanesh
Nagaur,Jayal,Akora
Nagaur,Jayal,Anwliyasar
Nagaur,Jayal,Barnel
Nagaur,Jayal,Bhawala
Nagaur,Jayal,Bugarda
Nagaur,Jayal,Chhajoli
Nagaur,Jayal,Chhapra
Nagaur,Jayal,Deh
Nagaur,Jayal,Dharna
Nagaur,Jayal,Dhehari
Nagaur,Jayal,Dotina
Nagaur,Jayal,Dugastau
Nagaur,Jayal,Dugoli
Nagaur,Jayal,Gorau
Nagaur,Jayal,Gugriyali
Nagaur,Jayal,Jalniyasar
Nagaur,Jayal,Jhareli
Nagaur,Jayal,Jocheena
Nagaur,Jayal,Kamediya
Nagaur,Jayal,Kathoti
Nagaur,Jayal,Khatu Kallan
Nagaur,Jayal,Kherat
Nagaur,Jayal,Khinyala
Nagaur,Jayal,Manglod
Nagaur,Jayal,Peendiya
Nagaur,Jayal,Phardod
Nagaur,Jayal,Rajod
Nagaur,Jayal,Ratanga
Nagaur,Jayal,Rohina
Nagaur,Jayal,Rotoo
Nagaur,Jayal,Sandeela
Nagaur,Jayal,Somna
Nagaur,Jayal,Soneli
Nagaur,Jayal,Surpaliya
Nagaur,Jayal,Tangla
Nagaur,Jayal,Tanwra
Nagaur,Jayal,Tarnau
Nagaur,Khinvsar,Aakla
Nagaur,Khinvsar,Acheena
Nagaur,Khinvsar,Berathal Kalan
Nagaur,Khinvsar,Berawas
Nagaur,Khinvsar,Bhawanda
Nagaur,Khinvsar,Bher
Nagaur,Khinvsar,Bhojas
Nagaur,Khinvsar,Bhomasar
Nagaur,Khinvsar,Bhundel
Nagaur,Khinvsar,Birloka
Nagaur,Khinvsar,Chawandiya
Nagaur,Khinvsar,Datina
Nagaur,Khinvsar,Dehroo
Nagaur,Khinvsar,Deu
Nagaur,Khinvsar,Dheengsara
Nagaur,Khinvsar,Gudha Bhangwan Das
Nagaur,Khinvsar,Kantiya
Nagaur,Khinvsar,Karnu
Nagaur,Khinvsar,Khatora
Nagaur,Khinvsar,Kheenwsar
Nagaur,Khinvsar,Khundala
Nagaur,Khinvsar,Kurchi
Nagaur,Khinvsar,Lalap
Nagaur,Khinvsar,Lalawas
Nagaur,Khinvsar,Madpura
Nagaur,Khinvsar,Nagari
Nagaur,Khinvsar,Narwa Kalan
Nagaur,Khinvsar,Pabusar
Nagaur,Khinvsar,Panchla Sidha
Nagaur,Khinvsar,Panchori
Nagaur,Khinvsar,Papasani
Nagaur,Khinvsar,Peepaliya
Nagaur,Khinvsar,Satika Khurd
Nagaur,Khinvsar,Tankla
Nagaur,Khinvsar,Tantwas
Nagaur,Merta,Aakeli A
Nagaur,Merta,Bargaon
Nagaur,Merta,Basni Seja
Nagaur,Merta,Beetan
Nagaur,Merta,Bhatiyon Ki Dhani
Nagaur,Merta,Chhapri Khurd
Nagaur,Merta,Dabriyani Kalan
Nagaur,Merta,Dadhwara
Nagaur,Merta,Dangawas
Nagaur,Merta,Datani
Nagaur,Merta,Dhadhlas Uda
Nagaur,Merta,Dhawa
Nagaur,Merta,Gagrana
Nagaur,Merta,Ganthiya
Nagaur,Merta,Gottan
Nagaur,Merta,Harsolao
Nagaur,Merta,Indawar
Nagaur,Merta,Jaroda Kalan
Nagaur,Merta,Kalru
Nagaur,Merta,Karwasaron Ki Dhani
Nagaur,Merta,Katyasani
Nagaur,Merta,Khakharki
Nagaur,Merta,Kheduli
Nagaur,Merta,Kurdaya
Nagaur,Merta,Lamba Jatan
Nagaur,Merta,Leeliya
Nagaur,Merta,Merta Road
Nagaur,Merta,Mokalpur
Nagaur,Merta,Morara
Nagaur,Merta,Mugdara
Nagaur,Merta,Netadiya
Nagaur,Merta,Nokha Chandawata
Nagaur,Merta,Oladan
Nagaur,Merta,Poondloo
Nagaur,Merta,Ren
Nagaur,Merta,Riya Shyamdas
Nagaur,Merta,Rol Chandawata
Nagaur,Merta,Satlawas
Nagaur,Merta,Sogawas
Nagaur,Merta,Talanpur
Nagaur,Merta,Tunkliya
Nagaur,Mundwa,Arawar
Nagaur,Mundwa,Asawari
Nagaur,Mundwa,Balaya
Nagaur,Mundwa,Bhadora
Nagaur,Mundwa,Borwa
Nagaur,Mundwa,Bunrawatan
Nagaur,Mundwa,Deediya Kalan
Nagaur,Mundwa,Firod
Nagaur,Mundwa,Gaaju
Nagaur,Mundwa,Geloli
Nagaur,Mundwa,Gothara
Nagaur,Mundwa,Gwaloo
Nagaur,Mundwa,Hilori
Nagaur,Mundwa,Inana
Nagaur,Mundwa,Janana
Nagaur,Mundwa,Jhujhanda
Nagaur,Mundwa,Karloo
Nagaur,Mundwa,Khajwana
Nagaur,Mundwa,Kharnal
Nagaur,Mundwa,Lunsara
Nagaur,Mundwa,Manakpur
Nagaur,Mundwa,Mundiyar
Nagaur,Mundwa,Nimbari Chandawatan
Nagaur,Mundwa,Palri Jodha
Nagaur,Mundwa,Rol
Nagaur,Mundwa,Roon
Nagaur,Mundwa,Roopathal
Nagaur,Mundwa,Sankhwas
Nagaur,Mundwa,Senani
Nagaur,Mundwa,Sheelgoan
Nagaur,Mundwa,Thirod
Nagaur,Nagaur,Alay
Nagaur,Nagaur,Amarpura
Nagaur,Nagaur,Athiyasan
Nagaur,Nagaur,Balwa
Nagaur,Nagaur,Barangaon
Nagaur,Nagaur,Barani
Nagaur,Nagaur,Bawad
Nagaur,Nagaur,Bhadana
Nagaur,Nagaur,Bhakrod
Nagaur,Nagaur,Chau
Nagaur,Nagaur,Chenar
Nagaur,Nagaur,Chheela
Nagaur,Nagaur,Chuntisara
Nagaur,Nagaur,Dhundhwalon Ki Dhani
Nagaur,Nagaur,Dukosi
Nagaur,Nagaur,Gagwana
Nagaur,Nagaur,Ghanthilasar
Nagaur,Nagaur,Gogelao
Nagaur,Nagaur,Hanumannagr
Nagaur,Nagaur,Jhadisara
Nagaur,Nagaur,Jodhiyasi
Nagaur,Nagaur,Kalri
Nagaur,Nagaur,Khadkhali
Nagaur,Nagaur,Khari Karamsota
Nagaur,Nagaur,Kumari
Nagaur,Nagaur,Makori
Nagaur,Nagaur,Mundasar
Nagaur,Nagaur,Raidhanu
Nagaur,Nagaur,Rohini
Nagaur,Nagaur,Sadokan
Nagaur,Nagaur,Sarasani
Nagaur,Nagaur,Satheran
Nagaur,Nagaur,Sewri
Nagaur,Nagaur,Shri Balaji
Nagaur,Nagaur,Shyamsar
Nagaur,Nagaur,Singer
Nagaur,Nagaur,Sinod
Nagaur,Nagaur,Tausar
Nagaur,Nagaur,Untwaliya
Nagaur,Riyan Badi,Arniyala
Nagaur,Riyan Badi,Bagar
Nagaur,Riyan Badi,Barayali
Nagaur,Riyan Badi,Beejathal
Nagaur,Riyan Badi,Bhawal
Nagaur,Riyan Badi,Chawadiya Kalan
Nagaur,Riyan Badi,Chundiya
Nagaur,Riyan Badi,Gawardi
Nagaur,Riyan Badi,Jarau Kalan
Nagaur,Riyan Badi,Jasnagar
Nagaur,Riyan Badi,Jaswantabad
Nagaur,Riyan Badi,Jatawas
Nagaur,Riyan Badi,Jhintiya
Nagaur,Riyan Badi,Lampolai
Nagaur,Riyan Badi,Medas
Nagaur,Riyan Badi,Padoo Kalan
Nagaur,Riyan Badi,Padoo Khurd
Nagaur,Riyan Badi,Riyan Bari
Nagaur,Riyan Badi,Rohisa
Nagaur,Riyan Badi,Sensra
Pali,Bali,Amliya
Pali,Bali,Barwa
Pali,Bali,Bedal
Pali,Bali,Bera
Pali,Bali,Berdi
Pali,Bali,Bhandar
Pali,Bali,Bhatund
Pali,Bali,Bheetwara
Pali,Bali,Bhimana
Pali,Bali,Bijapur
Pali,Bali,Bisalpur
Pali,Bali,Boya
Pali,Bali,Chamunderi
Pali,Bali,Dhani
Pali,Bali,Doodni
Pali,Bali,Goriya
Pali,Bali,Guralas
Pali,Bali,Kakaradi
Pali,Bali,Khetarli
Pali,Bali,Khimel
Pali,Bali,Kotbaliyan
Pali,Bali,Kothar
Pali,Bali,Koyalwao
Pali,Bali,Kumtiya
Pali,Bali,Kundal
Pali,Bali,Kuran
Pali,Bali,Lalpura
Pali,Bali,Latara
Pali,Bali,Lunawa
Pali,Bali,Lundara
Pali,Bali,Malnoo
Pali,Bali,Mirgeswar
Pali,Bali,Mokampura
Pali,Bali,Mundara
Pali,Bali,Nadiya
Pali,Bali,Nana
Pali,Bali,Paderla
Pali,Bali,Peepla
Pali,Bali,Perwa
Pali,Bali,Phalna (Rural)
Pali,Bali,Rampura
Pali,Bali,Sena
Pali,Bali,Sesli
Pali,Bali,Sewari
Pali,Bali,Shivtalob
Pali,Bali,Thandi Beri
Pali,Bali,Upla Bhimana
Pali,Desuri,Aana
Pali,Desuri,Bagol
Pali,Desuri,Barod
Pali,Desuri,Dadai
Pali,Desuri,Daylana Kalan
Pali,Desuri,Desuri
Pali,Desuri,Dhalop
Pali,Desuri,Dudapura
Pali,Desuri,Ghanerao
Pali,Desuri,Guda Jatan
Pali,Desuri,Kesuli
Pali,Desuri,Kotri
Pali,Desuri,Kot Solankiyan
Pali,Desuri,Mada
Pali,Desuri,Magar Talab
Pali,Desuri,Mandigarh
Pali,Desuri,Mandpur
Pali,Desuri,Morkha
Pali,Desuri,Nadol
Pali,Desuri,Narlai
Pali,Desuri,Panota
Pali,Desuri,Sansari
Pali,Desuri,Sindarli
Pali,Desuri,Sumer
Pali,Kharchi(Mar.Jun),Auwa
Pali,Kharchi(Mar.Jun),Bansor
Pali,Kharchi(Mar.Jun),Banta
Pali,Kharchi(Mar.Jun),Barsa
Pali,Kharchi(Mar.Jun),Basni Jojawar
Pali,Kharchi(Mar.Jun),Bhagora
Pali,Kharchi(Mar.Jun),Bhiwaliya
Pali,Kharchi(Mar.Jun),Bithora Kalan
Pali,Kharchi(Mar.Jun),Bori Mada
Pali,Kharchi(Mar.Jun),Bornari
Pali,Kharchi(Mar.Jun),Chaukariya
Pali,Kharchi(Mar.Jun),Chawadiya
Pali,Kharchi(Mar.Jun),Chirpatiya
Pali,Kharchi(Mar.Jun),Deoli
Pali,Kharchi(Mar.Jun),Dhamli
Pali,Kharchi(Mar.Jun),Dhanla
Pali,Kharchi(Mar.Jun),Dhundhala
Pali,Kharchi(Mar.Jun),Dudor
Pali,Kharchi(Mar.Jun),Gadana
Pali,Kharchi(Mar.Jun),Gura Keshar Singh
Pali,Kharchi(Mar.Jun),Gura Ramsingh
Pali,Kharchi(Mar.Jun),Gura Soorsingh
Pali,Kharchi(Mar.Jun),Hingola Khurd
Pali,Kharchi(Mar.Jun),Isali
Pali,Kharchi(Mar.Jun),Jadan
Pali,Kharchi(Mar.Jun),Januda
Pali,Kharchi(Mar.Jun),Jhinjhardi
Pali,Kharchi(Mar.Jun),Jojawar
Pali,Kharchi(Mar.Jun),Kantaliya
Pali,Kharchi(Mar.Jun),Karari
Pali,Kharchi(Mar.Jun),Malsa Baori
Pali,Kharchi(Mar.Jun),Manda
Pali,Kharchi(Mar.Jun),Musaliya
Pali,Kharchi(Mar.Jun),Narsinghpura
Pali,Kharchi(Mar.Jun),Nimbli Manda
Pali,Kharchi(Mar.Jun),Panchetiya
Pali,Kharchi(Mar.Jun),Phulad
Pali,Kharchi(Mar.Jun),Radawas
Pali,Kharchi(Mar.Jun),Ranawas
Pali,Kharchi(Mar.Jun),Saran
Pali,Kharchi(Mar.Jun),Sawrad
Pali,Kharchi(Mar.Jun),Seeriyari
Pali,Kharchi(Mar.Jun),Sehwaj
Pali,Kharchi(Mar.Jun),Shekhawas
Pali,Kharchi(Mar.Jun),Sinla
Pali,Kharchi(Mar.Jun),Vopari
Pali,Pali,Bader Was
Pali,Pali,Baniyawas
Pali,Pali,Bhangesar
Pali,Pali,Bhanwari
Pali,Pali,Bomadara
Pali,Pali,Dari
Pali,Pali,Dayalpura
Pali,Pali,Denda
Pali,Pali,Dingai
Pali,Pali,Giradra
Pali,Pali,Gundoj
Pali,Pali,Gura Endla
Pali,Pali,Gurdai
Pali,Pali,Hemawas
Pali,Pali,Kherwa
Pali,Pali,Koorna
Pali,Pali,Lambiya
Pali,Pali,Manihari
Pali,Pali,Roopawas
Pali,Pali,Sakdara
Pali,Pali,Sanpa
Pali,Pali,Sodawas
Pali,Pali,Sonai Manji
Pali,Pali,Tewali
Pali,Rani Station,Balrai
Pali,Rani Station,Bhadarlau
Pali,Rani Station,Bijowa
Pali,Rani Station,Busi
Pali,Rani Station,Chanchori
Pali,Rani Station,Deoli Pabuji
Pali,Rani Station,Dhariya
Pali,Rani Station,Gajnipura
Pali,Rani Station,Inderwara
Pali,Rani Station,Itendra Charanan
Pali,Rani Station,Itendra Mertiyan
Pali,Rani Station,Jawali
Pali,Rani Station,Jeewand Kalan
Pali,Rani Station,Kerli
Pali,Rani Station,Khinwara
Pali,Rani Station,Khor
Pali,Rani Station,Kirwa
Pali,Rani Station,Kishanpura
Pali,Rani Station,Mandal
Pali,Rani Station,Nadana Bhatan
Pali,Rani Station,Neepal
Pali,Rani Station,Nimbara
Pali,Rani Station,Peelowani
Pali,Rani Station,Rani Kalan
Pali,Rani Station,Salariya
Pali,Rani Station,Sanwalta
Pali,Rani Station,Siwas
Pali,Rani Station,Varkana
Pali,Rani Station,Wandar
Pali,Rohat,Bhakriwala
Pali,Rohat,Bithoo
Pali,Rohat,Chenda
Pali,Rohat,Chotila
Pali,Rohat,Dhabar
Pali,Rohat,Dholeriya Sasan
Pali,Rohat,Diwandi
Pali,Rohat,Gadhwara
Pali,Rohat,Gelawas
Pali,Rohat,Jheetra
Pali,Rohat,Kalali
Pali,Rohat,Khandi
Pali,Rohat,Kharda
Pali,Rohat,Khundawas
Pali,Rohat,Kulthana
Pali,Rohat,Mandawas
Pali,Rohat,Nimbli Ura
Pali,Rohat,Rana
Pali,Rohat,Rohat
Pali,Rohat,Sanwalta Kalan
Pali,Rohat,Singari
Pali,Rohat,Sonailakha
Pali,Rohat,Vayad
Pali,Sojat,Atbra
Pali,Sojat,Bagari Nagar
Pali,Sojat,Basna
Pali,Sojat,Bhaisana
Pali,Sojat,Bilawas
Pali,Sojat,Boyal
Pali,Sojat,Chandawal
Pali,Sojat,Chandawal Station
Pali,Sojat,Charwas
Pali,Sojat,Chopra
Pali,Sojat,Dhakri
Pali,Sojat,Dheenawas
Pali,Sojat,Dhurasani
Pali,Sojat,Gagrau
Pali,Sojat,Guda Beeja
Pali,Sojat,Guda Kalan
Pali,Sojat,Guda Ramsingh
Pali,Sojat,Hariya Mali
Pali,Sojat,Jhupelao
Pali,Sojat,Karmawas
Pali,Sojat,Kelwad
Pali,Sojat,Khariya Neev
Pali,Sojat,Khariya Soda
Pali,Sojat,Khokhara
Pali,Sojat,Khoriya
Pali,Sojat,Mandla
Pali,Sojat,Mev
Pali,Sojat,Rajola Kalan
Pali,Sojat,Rayara Kalan (Khurd)
Pali,Sojat,Rendri
Pali,Sojat,Reprawas
Pali,Sojat,Rupawas
Pali,Sojat,Sandiya
Pali,Sojat,Sardar Samand
Pali,Sojat,Shivpura
Pali,Sojat,Siyat
Pali,Sojat,Sojat Road
Pali,Sojat,Surayta
Pali,Sumerpur,Anoppura
Pali,Sumerpur,Balana
Pali,Sumerpur,Balupura
Pali,Sumerpur,Bamnera
Pali,Sumerpur,Bankali
Pali,Sumerpur,Basant
Pali,Sumerpur,Bharunda
Pali,Sumerpur,Birami
Pali,Sumerpur,Chanod
Pali,Sumerpur,Daotara
Pali,Sumerpur,Dhana
Pali,Sumerpur,Dhola
Pali,Sumerpur,Dujana
Pali,Sumerpur,Galthani
Pali,Sumerpur,Gogara
Pali,Sumerpur,Jawai Bandh
Pali,Sumerpur,Khimara
Pali,Sumerpur,Khiwandi
Pali,Sumerpur,Koliwara
Pali,Sumerpur,Korta
Pali,Sumerpur,Koselao
Pali,Sumerpur,Lapod
Pali,Sumerpur,Netra
Pali,Sumerpur,Novi
Pali,Sumerpur,Palri
Pali,Sumerpur,Pawa
Pali,Sumerpur,Pomawa
Pali,Sumerpur,Salodariya
Pali,Sumerpur,Sanderao
Pali,Sumerpur,Sindru
Phalodi,Nachana,Ajasar
Phalodi,Nachana,Ankal Ka Tala
Phalodi,Nachana,Askandra
Phalodi,Nachana,Away
Phalodi,Nachana,Bharewala
Phalodi,Nachana,Bodana
Phalodi,Nachana,Chhayan
Phalodi,Nachana,Chinnoo
Phalodi,Nachana,Dhakalwala Gaon
Phalodi,Nachana,Ghantiyali
Phalodi,Nachana,Jaloowala
Phalodi,Nachana,Madasar
Phalodi,Nachana,Nachna
Phalodi,Nachana,Nokh
Phalodi,Nachana,Panche Ka Tala
Phalodi,Nachana,Satyaya
Phalodi,Nachana,Shaktinagar
Phalodi,Nachana,Shekhon Ka Tala
Phalodi,Nachana,Talariya
Phalodi,Nachana,Tawariwala
Phalodi,Aau,Aau
Phalodi,Aau,Barsingon Ka Bas
Phalodi,Aau,Chadi
Phalodi,Aau,Denok
Phalodi,Aau,Gorchiya Ka Bera
Phalodi,Aau,Govind Nagar
Phalodi,Aau,Hazi Sagar
Phalodi,Aau,Indon Ka Bas
Phalodi,Aau,Kerla
Phalodi,Aau,Khariya
Phalodi,Aau,Moriya
Phalodi,Aau,Munjasar
Phalodi,Aau,Paleena
Phalodi,Aau,Ridmalsar
Phalodi,Aau,Saranpura
Phalodi,Aau,Shree Laxmannagar
Phalodi,Aau,Shri Krishannagar
Phalodi,Aau,Siyolnagar
Phalodi,Aau,Suwap
Phalodi,Aau,Udainagar
Phalodi,Bap,Akhadhana
Phalodi,Bap,Badi Sid
Phalodi,Bap,Baroo
Phalodi,Bap,Bhadla
Phalodi,Bap,Bhakhariya
Phalodi,Bap,Charnai
Phalodi,Bap,Dedasari
Phalodi,Bap,Degawari
Phalodi,Bap,Dholiya
Phalodi,Bap,Ghator
Phalodi,Bap,Hindalgol
Phalodi,Bap,Jaitrasar
Phalodi,Bap,Jamba
Phalodi,Bap,Jambeshvar Nagari
Phalodi,Bap,Kalyansingh Ki Sid
Phalodi,Bap,Kanasar
Phalodi,Bap,Kansingh Seer
Phalodi,Bap,Kheerwa
Phalodi,Bap,Khidrat
Phalodi,Bap,Krishan Nagar Kalan
Phalodi,Bap,Meethariya
Phalodi,Bap,Meharam Nagar
Phalodi,Bap,Modkiya
Phalodi,Bap,Motai
Phalodi,Bap,Newa
Phalodi,Bap,Noore Ki Burj
Phalodi,Bap,Raneri
Phalodi,Bap,Rawra
Phalodi,Bap,Sanwara Gaon
Phalodi,Bap,Shree Surpura
Phalodi,Bap,Sodadara
Phalodi,Bap,Sonalpura
Phalodi,Bap,Tekra
Phalodi,Bap,Tepoo
Phalodi,Bap,Udat
Phalodi,Bapini,Bapini
Phalodi,Bapini,Bapini Khurd
Phalodi,Bapini,Bedu
Phalodi,Bapini,Bedu Kalannn
Phalodi,Bapini,Bhanda
Phalodi,Bapini,Ishru
Phalodi,Bapini,Jakhan
Phalodi,Bapini,Jaton Ki Dhani Hadman Sagar
Phalodi,Bapini,Kapooriya
Phalodi,Bapini,Karwan
Phalodi,Bapini,Matora
Phalodi,Bapini,Motaniya Nagar
Phalodi,Bapini,Nimbon Ka Talab
Phalodi,Bapini,Ompura
Phalodi,Bapini,Parasala
Phalodi,Bapini,Peethasar
Phalodi,Bapini,Poonasar
Phalodi,Bapini,Punasar Khurd
Phalodi,Bapini,Raimalwara
Phalodi,Bapini,Vishvakarma Nagar
Phalodi,Dechu,Aasarlai
Phalodi,Dechu,Bheewsagar
Phalodi,Dechu,Bhojakor
Phalodi,Dechu,Burkiya
Phalodi,Dechu,Chandsama
Phalodi,Dechu,Chordiya
Phalodi,Dechu,Dechu
Phalodi,Dechu,Fatehgarh
Phalodi,Dechu,Govindpura
Phalodi,Dechu,Gumanpura
Phalodi,Dechu,Jaitsar
Phalodi,Dechu,Jethaniya
Phalodi,Dechu,Kalau
Phalodi,Dechu,Kanodiya Mahasingh
Phalodi,Dechu,Khera Bagoriya
Phalodi,Dechu,Khetsagar
Phalodi,Dechu,Khiyasariya
Phalodi,Dechu,Koloopabuji
Phalodi,Dechu,Kolu Nimbayat
Phalodi,Dechu,Kolu Rathora
Phalodi,Dechu,Lalpura
Phalodi,Dechu,Madla Khurd
Phalodi,Dechu,Mandlakalan
Phalodi,Dechu,Masjid Ki Dhani
Phalodi,Dechu,Padampur
Phalodi,Dechu,Peelwa
Phalodi,Dechu,Ram Nagar
Phalodi,Dechu,Rawatnagar
Phalodi,Dechu,Ridmal Nagar
Phalodi,Dechu,Sagra
Phalodi,Dechu,Setrawa
Phalodi,Dechu,Shivpura
Phalodi,Dechu,Utwaliya
Phalodi,Dechu,Viramdeograh
Phalodi,Ghantiyali,Ajasar
Phalodi,Ghantiyali,Asolai
Phalodi,Ghantiyali,Baba Ka Dhora
Phalodi,Ghantiyali,Banswara Nagar
Phalodi,Ghantiyali,Barjasar
Phalodi,Ghantiyali,Bhiyansar
Phalodi,Ghantiyali,Bhojasar
Phalodi,Ghantiyali,Boogadi
Phalodi,Ghantiyali,Chakhu
Phalodi,Ghantiyali,Champasar
Phalodi,Ghantiyali,Cheemana
Phalodi,Ghantiyali,Chhitarbera
Phalodi,Ghantiyali,Dadu Dayal Nagar
Phalodi,Ghantiyali,Dhadharwala
Phalodi,Ghantiyali,Gandi Sagar
Phalodi,Ghantiyali,Ghantiyali
Phalodi,Ghantiyali,Jaisala
Phalodi,Ghantiyali,Jambh Sagar
Phalodi,Ghantiyali,Kelansar
Phalodi,Ghantiyali,Khajoosar
Phalodi,Ghantiyali,Luna
Phalodi,Ghantiyali,Maneora
Phalodi,Ghantiyali,Mohar Nagar
Phalodi,Ghantiyali,Narayanpura
Phalodi,Ghantiyali,Nokhra Bhatiyan
Phalodi,Ghantiyali,Nokhra Charnan
Phalodi,Ghantiyali,Pariyal
Phalodi,Ghantiyali,Radkapura
Phalodi,Ghantiyali,Rohina
Phalodi,Ghantiyali,Sajnaniyon Ki Dhani
Phalodi,Ghantiyali,Subhash Nagar
Phalodi,Lohawat,Amla
Phalodi,Lohawat,Bedon Ka Bera
Phalodi,Lohawat,Bhajan Nagar
Phalodi,Lohawat,Bheekamkor
Phalodi,Lohawat,Bheenyariya
Phalodi,Lohawat,Chainpura
Phalodi,Lohawat,Chandanpura Urf Chikni Nari
Phalodi,Lohawat,Chandra Nagar
Phalodi,Lohawat,Chheela
Phalodi,Lohawat,Dayakor
Phalodi,Lohawat,Deriyon Ki Dhani
Phalodi,Lohawat,Dharabaghpurana
Phalodi,Lohawat,Dhelana
Phalodi,Lohawat,Dholasar
Phalodi,Lohawat,Fatehsagar
Phalodi,Lohawat,Hansadesh
Phalodi,Lohawat,Hari Om Nagar
